Sorter,Sorting Type,Array Size,Run Number,Duration (ms)
BubbleSortUntilNoChange,ALL_EQUAL,1000,10,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,11,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,12,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,13,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,14,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,15,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,16,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,17,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,18,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,19,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,20,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,21,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,22,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,23,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,24,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,25,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,26,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,27,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,28,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,29,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,30,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,31,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,32,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,33,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,34,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,35,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,36,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,37,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,38,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,39,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,40,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,41,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,42,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,43,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,44,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,45,0.01
BubbleSortUntilNoChange,ALL_EQUAL,1000,46,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,47,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,48,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,49,0.00
BubbleSortUntilNoChange,ALL_EQUAL,1000,50,0.00
BubbleSortUntilNoChange,ALL_EQUAL,5000,1,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,2,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,3,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,4,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,5,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,6,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,7,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,8,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,9,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,10,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,11,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,12,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,13,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,14,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,15,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,16,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,17,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,18,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,19,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,20,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,21,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,22,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,23,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,24,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,25,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,26,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,27,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,28,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,29,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,30,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,31,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,32,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,33,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,34,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,35,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,36,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,37,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,38,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,39,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,40,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,41,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,42,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,43,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,44,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,45,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,46,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,47,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,48,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,49,0.02
BubbleSortUntilNoChange,ALL_EQUAL,5000,50,0.02
BubbleSortUntilNoChange,ALL_EQUAL,10000,1,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,2,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,3,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,4,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,5,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,6,0.05
BubbleSortUntilNoChange,ALL_EQUAL,10000,7,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,8,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,9,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,10,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,11,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,12,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,13,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,14,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,15,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,16,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,17,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,18,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,19,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,20,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,21,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,22,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,23,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,24,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,25,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,26,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,27,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,28,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,29,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,30,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,31,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,32,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,33,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,34,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,35,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,36,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,37,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,38,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,39,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,40,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,41,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,42,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,43,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,44,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,45,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,46,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,47,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,48,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,49,0.04
BubbleSortUntilNoChange,ALL_EQUAL,10000,50,0.04
BubbleSortUntilNoChange,BLOCK_SORTED,1000,1,2.46
BubbleSortUntilNoChange,BLOCK_SORTED,1000,2,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,3,2.45
BubbleSortUntilNoChange,BLOCK_SORTED,1000,4,2.61
BubbleSortUntilNoChange,BLOCK_SORTED,1000,5,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,6,2.45
BubbleSortUntilNoChange,BLOCK_SORTED,1000,7,2.51
BubbleSortUntilNoChange,BLOCK_SORTED,1000,8,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,9,2.48
BubbleSortUntilNoChange,BLOCK_SORTED,1000,10,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,11,2.51
BubbleSortUntilNoChange,BLOCK_SORTED,1000,12,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,13,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,14,2.55
BubbleSortUntilNoChange,BLOCK_SORTED,1000,15,2.46
BubbleSortUntilNoChange,BLOCK_SORTED,1000,16,2.43
BubbleSortUntilNoChange,BLOCK_SORTED,1000,17,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,18,2.48
BubbleSortUntilNoChange,BLOCK_SORTED,1000,19,2.43
BubbleSortUntilNoChange,BLOCK_SORTED,1000,20,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,21,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,22,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,23,2.43
BubbleSortUntilNoChange,BLOCK_SORTED,1000,24,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,25,2.49
BubbleSortUntilNoChange,BLOCK_SORTED,1000,26,2.46
BubbleSortUntilNoChange,BLOCK_SORTED,1000,27,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,28,2.45
BubbleSortUntilNoChange,BLOCK_SORTED,1000,29,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,30,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,31,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,32,2.55
BubbleSortUntilNoChange,BLOCK_SORTED,1000,33,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,34,2.46
BubbleSortUntilNoChange,BLOCK_SORTED,1000,35,2.45
BubbleSortUntilNoChange,BLOCK_SORTED,1000,36,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,37,2.45
BubbleSortUntilNoChange,BLOCK_SORTED,1000,38,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,39,2.58
BubbleSortUntilNoChange,BLOCK_SORTED,1000,40,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,41,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,42,2.44
BubbleSortUntilNoChange,BLOCK_SORTED,1000,43,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,44,2.47
BubbleSortUntilNoChange,BLOCK_SORTED,1000,45,2.45
BubbleSortUntilNoChange,BLOCK_SORTED,1000,46,2.52
BubbleSortUntilNoChange,BLOCK_SORTED,1000,47,2.46
BubbleSortUntilNoChange,BLOCK_SORTED,1000,48,2.45
BubbleSortUntilNoChange,BLOCK_SORTED,1000,49,2.46
BubbleSortUntilNoChange,BLOCK_SORTED,1000,50,2.48
BubbleSortUntilNoChange,BLOCK_SORTED,5000,1,61.03
BubbleSortUntilNoChange,BLOCK_SORTED,5000,2,60.45
BubbleSortUntilNoChange,BLOCK_SORTED,5000,3,58.93
BubbleSortUntilNoChange,BLOCK_SORTED,5000,4,59.50
BubbleSortUntilNoChange,BLOCK_SORTED,5000,5,59.05
BubbleSortUntilNoChange,BLOCK_SORTED,5000,6,58.88
BubbleSortUntilNoChange,BLOCK_SORTED,5000,7,59.19
BubbleSortUntilNoChange,BLOCK_SORTED,5000,8,59.66
BubbleSortUntilNoChange,BLOCK_SORTED,5000,9,58.80
BubbleSortUntilNoChange,BLOCK_SORTED,5000,10,58.18
BubbleSortUntilNoChange,BLOCK_SORTED,5000,11,57.46
BubbleSortUntilNoChange,BLOCK_SORTED,5000,12,57.45
BubbleSortUntilNoChange,BLOCK_SORTED,5000,13,57.44
BubbleSortUntilNoChange,BLOCK_SORTED,5000,14,58.12
BubbleSortUntilNoChange,BLOCK_SORTED,5000,15,57.88
BubbleSortUntilNoChange,BLOCK_SORTED,5000,16,63.22
BubbleSortUntilNoChange,BLOCK_SORTED,5000,17,57.38
BubbleSortUntilNoChange,BLOCK_SORTED,5000,18,58.85
BubbleSortUntilNoChange,BLOCK_SORTED,5000,19,57.19
BubbleSortUntilNoChange,BLOCK_SORTED,5000,20,57.13
BubbleSortUntilNoChange,BLOCK_SORTED,5000,21,57.37
BubbleSortUntilNoChange,BLOCK_SORTED,5000,22,57.34
BubbleSortUntilNoChange,BLOCK_SORTED,5000,23,57.46
BubbleSortUntilNoChange,BLOCK_SORTED,5000,24,58.29
BubbleSortUntilNoChange,BLOCK_SORTED,5000,25,58.72
BubbleSortUntilNoChange,BLOCK_SORTED,5000,26,58.10
BubbleSortUntilNoChange,BLOCK_SORTED,5000,27,57.62
BubbleSortUntilNoChange,BLOCK_SORTED,5000,28,57.60
BubbleSortUntilNoChange,BLOCK_SORTED,5000,29,56.99
BubbleSortUntilNoChange,BLOCK_SORTED,5000,30,58.01
BubbleSortUntilNoChange,BLOCK_SORTED,5000,31,60.88
BubbleSortUntilNoChange,BLOCK_SORTED,5000,32,57.58
BubbleSortUntilNoChange,BLOCK_SORTED,5000,33,57.58
BubbleSortUntilNoChange,BLOCK_SORTED,5000,34,57.56
BubbleSortUntilNoChange,BLOCK_SORTED,5000,35,57.86
BubbleSortUntilNoChange,BLOCK_SORTED,5000,36,57.57
BubbleSortUntilNoChange,BLOCK_SORTED,5000,37,57.91
BubbleSortUntilNoChange,BLOCK_SORTED,5000,38,57.32
BubbleSortUntilNoChange,BLOCK_SORTED,5000,39,59.63
BubbleSortUntilNoChange,BLOCK_SORTED,5000,40,59.30
BubbleSortUntilNoChange,BLOCK_SORTED,5000,41,57.41
BubbleSortUntilNoChange,BLOCK_SORTED,5000,42,57.62
BubbleSortUntilNoChange,BLOCK_SORTED,5000,43,57.24
BubbleSortUntilNoChange,BLOCK_SORTED,5000,44,57.89
BubbleSortUntilNoChange,BLOCK_SORTED,5000,45,58.24
BubbleSortUntilNoChange,BLOCK_SORTED,5000,46,57.84
BubbleSortUntilNoChange,BLOCK_SORTED,5000,47,58.00
BubbleSortUntilNoChange,BLOCK_SORTED,5000,48,57.92
BubbleSortUntilNoChange,BLOCK_SORTED,5000,49,57.68
BubbleSortUntilNoChange,BLOCK_SORTED,5000,50,57.19
BubbleSortUntilNoChange,BLOCK_SORTED,10000,1,239.95
BubbleSortUntilNoChange,BLOCK_SORTED,10000,2,240.21
BubbleSortUntilNoChange,BLOCK_SORTED,10000,3,239.54
BubbleSortUntilNoChange,BLOCK_SORTED,10000,4,239.87
BubbleSortUntilNoChange,BLOCK_SORTED,10000,5,242.11
BubbleSortUntilNoChange,BLOCK_SORTED,10000,6,246.14
BubbleSortUntilNoChange,BLOCK_SORTED,10000,7,239.36
BubbleSortUntilNoChange,BLOCK_SORTED,10000,8,241.69
BubbleSortUntilNoChange,BLOCK_SORTED,10000,9,240.43
BubbleSortUntilNoChange,BLOCK_SORTED,10000,10,240.79
BubbleSortUntilNoChange,BLOCK_SORTED,10000,11,239.28
BubbleSortUntilNoChange,BLOCK_SORTED,10000,12,239.29
BubbleSortUntilNoChange,BLOCK_SORTED,10000,13,245.11
BubbleSortUntilNoChange,BLOCK_SORTED,10000,14,239.28
BubbleSortUntilNoChange,BLOCK_SORTED,10000,15,240.08
BubbleSortUntilNoChange,BLOCK_SORTED,10000,16,241.52
BubbleSortUntilNoChange,BLOCK_SORTED,10000,17,241.05
BubbleSortUntilNoChange,BLOCK_SORTED,10000,18,241.81
BubbleSortUntilNoChange,BLOCK_SORTED,10000,19,240.72
BubbleSortUntilNoChange,BLOCK_SORTED,10000,20,240.27
BubbleSortUntilNoChange,BLOCK_SORTED,10000,21,240.64
BubbleSortUntilNoChange,BLOCK_SORTED,10000,22,238.18
BubbleSortUntilNoChange,BLOCK_SORTED,10000,23,239.09
BubbleSortUntilNoChange,BLOCK_SORTED,10000,24,239.72
BubbleSortUntilNoChange,BLOCK_SORTED,10000,25,240.48
BubbleSortUntilNoChange,BLOCK_SORTED,10000,26,239.62
BubbleSortUntilNoChange,BLOCK_SORTED,10000,27,241.02
BubbleSortUntilNoChange,BLOCK_SORTED,10000,28,239.60
BubbleSortUntilNoChange,BLOCK_SORTED,10000,29,239.25
BubbleSortUntilNoChange,BLOCK_SORTED,10000,30,239.13
BubbleSortUntilNoChange,BLOCK_SORTED,10000,31,238.79
BubbleSortUntilNoChange,BLOCK_SORTED,10000,32,238.47
BubbleSortUntilNoChange,BLOCK_SORTED,10000,33,238.89
BubbleSortUntilNoChange,BLOCK_SORTED,10000,34,240.75
BubbleSortUntilNoChange,BLOCK_SORTED,10000,35,244.41
BubbleSortUntilNoChange,BLOCK_SORTED,10000,36,241.61
BubbleSortUntilNoChange,BLOCK_SORTED,10000,37,239.12
BubbleSortUntilNoChange,BLOCK_SORTED,10000,38,241.88
BubbleSortUntilNoChange,BLOCK_SORTED,10000,39,240.19
BubbleSortUntilNoChange,BLOCK_SORTED,10000,40,239.11
BubbleSortUntilNoChange,BLOCK_SORTED,10000,41,238.14
BubbleSortUntilNoChange,BLOCK_SORTED,10000,42,238.73
BubbleSortUntilNoChange,BLOCK_SORTED,10000,43,239.64
BubbleSortUntilNoChange,BLOCK_SORTED,10000,44,238.64
BubbleSortUntilNoChange,BLOCK_SORTED,10000,45,241.93
BubbleSortUntilNoChange,BLOCK_SORTED,10000,46,238.90
BubbleSortUntilNoChange,BLOCK_SORTED,10000,47,240.30
BubbleSortUntilNoChange,BLOCK_SORTED,10000,48,238.61
BubbleSortUntilNoChange,BLOCK_SORTED,10000,49,239.09
BubbleSortUntilNoChange,BLOCK_SORTED,10000,50,241.46
BubbleSortWhileNeeded,RANDOM,1000,1,8.77
BubbleSortWhileNeeded,RANDOM,1000,2,3.10
BubbleSortWhileNeeded,RANDOM,1000,3,2.87
BubbleSortWhileNeeded,RANDOM,1000,4,2.59
BubbleSortWhileNeeded,RANDOM,1000,5,2.52
BubbleSortWhileNeeded,RANDOM,1000,6,2.49
BubbleSortWhileNeeded,RANDOM,1000,7,2.23
BubbleSortWhileNeeded,RANDOM,1000,8,3.21
BubbleSortWhileNeeded,RANDOM,1000,9,1.95
BubbleSortWhileNeeded,RANDOM,1000,10,1.97
BubbleSortWhileNeeded,RANDOM,1000,11,1.91
BubbleSortWhileNeeded,RANDOM,1000,12,1.93
BubbleSortWhileNeeded,RANDOM,1000,13,1.94
BubbleSortWhileNeeded,RANDOM,1000,14,1.96
BubbleSortWhileNeeded,RANDOM,1000,15,1.94
BubbleSortWhileNeeded,RANDOM,1000,16,1.92
BubbleSortWhileNeeded,RANDOM,1000,17,2.03
BubbleSortWhileNeeded,RANDOM,1000,18,1.90
BubbleSortWhileNeeded,RANDOM,1000,19,2.39
BubbleSortWhileNeeded,RANDOM,1000,20,2.05
BubbleSortWhileNeeded,RANDOM,1000,21,1.98
BubbleSortWhileNeeded,RANDOM,1000,22,2.00
BubbleSortWhileNeeded,RANDOM,1000,23,2.10
BubbleSortWhileNeeded,RANDOM,1000,24,1.96
BubbleSortWhileNeeded,RANDOM,1000,25,1.99
BubbleSortWhileNeeded,RANDOM,1000,26,2.00
BubbleSortWhileNeeded,RANDOM,1000,27,2.01
BubbleSortWhileNeeded,RANDOM,1000,28,2.10
BubbleSortWhileNeeded,RANDOM,1000,29,4.06
BubbleSortWhileNeeded,RANDOM,1000,30,2.20
BubbleSortWhileNeeded,RANDOM,1000,31,1.95
BubbleSortWhileNeeded,RANDOM,1000,32,1.93
BubbleSortWhileNeeded,RANDOM,1000,33,1.93
BubbleSortWhileNeeded,RANDOM,1000,34,1.96
BubbleSortWhileNeeded,RANDOM,1000,35,2.01
BubbleSortWhileNeeded,RANDOM,1000,36,2.08
BubbleSortWhileNeeded,RANDOM,1000,37,2.14
BubbleSortWhileNeeded,RANDOM,1000,38,2.05
BubbleSortWhileNeeded,RANDOM,1000,39,2.06
BubbleSortWhileNeeded,RANDOM,1000,40,2.17
BubbleSortWhileNeeded,RANDOM,1000,41,1.95
BubbleSortWhileNeeded,RANDOM,1000,42,2.03
BubbleSortWhileNeeded,RANDOM,1000,43,2.05
BubbleSortWhileNeeded,RANDOM,1000,44,2.03
BubbleSortWhileNeeded,RANDOM,1000,45,2.16
BubbleSortWhileNeeded,RANDOM,1000,46,2.01
BubbleSortWhileNeeded,RANDOM,1000,47,2.10
BubbleSortWhileNeeded,RANDOM,1000,48,2.11
BubbleSortWhileNeeded,RANDOM,1000,49,2.00
BubbleSortWhileNeeded,RANDOM,1000,50,2.00
BubbleSortWhileNeeded,RANDOM,5000,1,63.15
BubbleSortWhileNeeded,RANDOM,5000,2,59.93
BubbleSortWhileNeeded,RANDOM,5000,3,57.08
BubbleSortWhileNeeded,RANDOM,5000,4,56.69
BubbleSortWhileNeeded,RANDOM,5000,5,57.42
BubbleSortWhileNeeded,RANDOM,5000,6,57.36
BubbleSortWhileNeeded,RANDOM,5000,7,57.82
BubbleSortWhileNeeded,RANDOM,5000,8,57.84
BubbleSortWhileNeeded,RANDOM,5000,9,56.54
BubbleSortWhileNeeded,RANDOM,5000,10,57.98
BubbleSortWhileNeeded,RANDOM,5000,11,57.82
BubbleSortWhileNeeded,RANDOM,5000,12,58.79
BubbleSortWhileNeeded,RANDOM,5000,13,57.22
BubbleSortWhileNeeded,RANDOM,5000,14,60.10
BubbleSortWhileNeeded,RANDOM,5000,15,56.49
BubbleSortWhileNeeded,RANDOM,5000,16,56.81
BubbleSortWhileNeeded,RANDOM,5000,17,57.31
BubbleSortWhileNeeded,RANDOM,5000,18,58.44
BubbleSortWhileNeeded,RANDOM,5000,19,60.96
BubbleSortWhileNeeded,RANDOM,5000,20,58.44
BubbleSortWhileNeeded,RANDOM,5000,21,57.19
BubbleSortWhileNeeded,RANDOM,5000,22,57.17
BubbleSortWhileNeeded,RANDOM,5000,23,57.34
BubbleSortWhileNeeded,RANDOM,5000,24,57.56
BubbleSortWhileNeeded,RANDOM,5000,25,58.66
BubbleSortWhileNeeded,RANDOM,5000,26,58.15
BubbleSortWhileNeeded,RANDOM,5000,27,57.20
BubbleSortWhileNeeded,RANDOM,5000,28,57.49
BubbleSortWhileNeeded,RANDOM,5000,29,57.52
BubbleSortWhileNeeded,RANDOM,5000,30,57.81
BubbleSortWhileNeeded,RANDOM,5000,31,56.79
BubbleSortWhileNeeded,RANDOM,5000,32,57.59
BubbleSortWhileNeeded,RANDOM,5000,33,56.68
BubbleSortWhileNeeded,RANDOM,5000,34,57.74
BubbleSortWhileNeeded,RANDOM,5000,35,57.42
BubbleSortWhileNeeded,RANDOM,5000,36,56.88
BubbleSortWhileNeeded,RANDOM,5000,37,56.68
BubbleSortWhileNeeded,RANDOM,5000,38,56.53
BubbleSortWhileNeeded,RANDOM,5000,39,56.91
BubbleSortWhileNeeded,RANDOM,5000,40,58.59
BubbleSortWhileNeeded,RANDOM,5000,41,56.52
BubbleSortWhileNeeded,RANDOM,5000,42,62.39
BubbleSortWhileNeeded,RANDOM,5000,43,57.46
BubbleSortWhileNeeded,RANDOM,5000,44,56.70
BubbleSortWhileNeeded,RANDOM,5000,45,58.19
BubbleSortWhileNeeded,RANDOM,5000,46,57.96
BubbleSortWhileNeeded,RANDOM,5000,47,55.75
BubbleSortWhileNeeded,RANDOM,5000,48,57.31
BubbleSortWhileNeeded,RANDOM,5000,49,56.55
BubbleSortWhileNeeded,RANDOM,5000,50,57.03
BubbleSortWhileNeeded,RANDOM,10000,1,270.91
BubbleSortWhileNeeded,RANDOM,10000,2,271.00
BubbleSortWhileNeeded,RANDOM,10000,3,268.56
BubbleSortWhileNeeded,RANDOM,10000,4,270.50
BubbleSortWhileNeeded,RANDOM,10000,5,265.03
BubbleSortWhileNeeded,RANDOM,10000,6,271.76
BubbleSortWhileNeeded,RANDOM,10000,7,268.45
BubbleSortWhileNeeded,RANDOM,10000,8,267.69
BubbleSortWhileNeeded,RANDOM,10000,9,268.25
BubbleSortWhileNeeded,RANDOM,10000,10,272.80
BubbleSortWhileNeeded,RANDOM,10000,11,270.79
BubbleSortWhileNeeded,RANDOM,10000,12,268.42
BubbleSortWhileNeeded,RANDOM,10000,13,266.07
BubbleSortWhileNeeded,RANDOM,10000,14,267.57
BubbleSortWhileNeeded,RANDOM,10000,15,271.43
BubbleSortWhileNeeded,RANDOM,10000,16,271.52
BubbleSortWhileNeeded,RANDOM,10000,17,266.06
BubbleSortWhileNeeded,RANDOM,10000,18,267.43
BubbleSortWhileNeeded,RANDOM,10000,19,264.92
BubbleSortWhileNeeded,RANDOM,10000,20,265.99
BubbleSortWhileNeeded,RANDOM,10000,21,268.21
BubbleSortWhileNeeded,RANDOM,10000,22,265.86
BubbleSortWhileNeeded,RANDOM,10000,23,266.44
BubbleSortWhileNeeded,RANDOM,10000,24,269.13
BubbleSortWhileNeeded,RANDOM,10000,25,268.19
BubbleSortWhileNeeded,RANDOM,10000,26,269.35
BubbleSortWhileNeeded,RANDOM,10000,27,266.12
BubbleSortWhileNeeded,RANDOM,10000,28,267.41
BubbleSortWhileNeeded,RANDOM,10000,29,268.03
BubbleSortWhileNeeded,RANDOM,10000,30,268.64
BubbleSortWhileNeeded,RANDOM,10000,31,267.17
BubbleSortWhileNeeded,RANDOM,10000,32,268.11
BubbleSortWhileNeeded,RANDOM,10000,33,269.79
BubbleSortWhileNeeded,RANDOM,10000,34,265.69
BubbleSortWhileNeeded,RANDOM,10000,35,275.08
BubbleSortWhileNeeded,RANDOM,10000,36,266.27
BubbleSortWhileNeeded,RANDOM,10000,37,266.95
BubbleSortWhileNeeded,RANDOM,10000,38,270.16
BubbleSortWhileNeeded,RANDOM,10000,39,265.63
BubbleSortWhileNeeded,RANDOM,10000,40,267.85
BubbleSortWhileNeeded,RANDOM,10000,41,279.70
BubbleSortWhileNeeded,RANDOM,10000,42,265.47
BubbleSortWhileNeeded,RANDOM,10000,43,270.92
BubbleSortWhileNeeded,RANDOM,10000,44,264.01
BubbleSortWhileNeeded,RANDOM,10000,45,270.24
